left_record_id,right_record_id,left_title,right_title,left_fronturl,right_fronturl,left_category_teacher,right_category_teacher,title_similarity,combined_similarity,bucket_type
8569,17095,В Воронежской области объявили опасность атаки дронов,В Воронежской области объявили опасность атаки дронов,https://www.rbc.ru/rbcfreenews/65e927a39a79472213ba2d70,https://www.rbc.ru/rbcfreenews/66317c459a79477fb232adca,Политика,Политика,100.0,64.28571428571428,title_bucket
12955,14627,В Воронежской области объявили опасность атаки дронов,В Воронежской области объявили опасность атаки дронов,https://www.rbc.ru/rbcfreenews/660f1efc9a7947eb5df144cb,https://www.rbc.ru/rbcfreenews/661cf2159a79476ba60ff841,Политика,Политика,100.0,64.28571428571428,title_bucket
33776,37427,В Воронежской области объявили опасность атаки дронов,В Воронежской области объявили опасность атаки дронов,https://www.rbc.ru/rbcfreenews/66ba99ba9a79478432150960,https://www.rbc.ru/rbcfreenews/66db89b39a79475298a949b2,Политика,Политика,100.0,64.28571428571428,title_bucket
19889,32217,На всей территории Белгородской области объявили ракетную опасность,На всей территории Белгородской области объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/6649a2059a79476a992df6ce,https://www.rbc.ru/rbcfreenews/66ad58ab9a79478339921140,Общество,Политика,100.0,64.28571428571428,title_bucket
40022,42524,Над Брянской областью сбили беспилотник,Над Брянской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/66f230ea9a7947828fbb9b24,https://www.rbc.ru/rbcfreenews/6706fae79a7947bff740a4c0,Политика,Политика,100.0,64.28571428571428,title_bucket
25095,31123,В Белгороде и Шебекино объявили ракетную опасность,В Белгороде и Шебекино объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/667382819a79474ce9582b81,https://www.rbc.ru/rbcfreenews/66a4b1349a7947fff1afb94e,Политика,Политика,100.0,64.26116838487972,title_bucket
1956,13930,В Брянской области сбили украинский беспилотник,В Брянской области сбили украинский беспилотник,https://www.rbc.ru/rbcfreenews/65aa01529a794717a2ed83d3,https://www.rbc.ru/rbcfreenews/661701c59a794792e0fed184,Политика,Политика,100.0,64.23611111111111,title_bucket
10730,17150,Над Белгородской областью сбили украинский дрон,Над Белгородской областью сбили украинский дрон,https://www.rbc.ru/rbcfreenews/65fc248c9a7947969a02d704,https://www.rbc.ru/rbcfreenews/66323d249a79470d0755dda5,Политика,Политика,100.0,64.23611111111111,title_bucket
13351,22277,В Белгороде второй раз за день объявили ракетную опасность,В Белгороде второй раз за ночь объявили ракетную опасность,https://www.rbc.ru/politics/07/04/2024/6612a69d9a7947764f50e2d7,https://www.rbc.ru/politics/03/06/2024/665d0ae89a79476dd76d413e,Политика,Политика,91.37931034482759,64.21404682274247,title_bucket
34604,37791,Ракетная опасность в Курской области продлилась пять минут,Ракетная опасность в Курской области продлилась три минуты,https://www.rbc.ru/rbcfreenews/66c256719a79472a58f490a8,https://www.rbc.ru/rbcfreenews/66df7b609a79476f976ee362,Политика,Политика,91.37931034482759,64.21404682274247,title_bucket
10069,30357,Над Брянской областью сбили два беспилотника,Над Брянской областью сбили два беспилотника,https://www.rbc.ru/rbcfreenews/65f70bdb9a7947edd77bbf69,https://www.rbc.ru/rbcfreenews/669efa1d9a79470822e9736f,Политика,Политика,100.0,64.21052631578948,title_bucket
23541,43601,Над Брянской областью сбили три беспилотника,Над Брянской областью сбили три беспилотника,https://www.rbc.ru/rbcfreenews/6666881a9a7947b8e841632f,https://www.rbc.ru/rbcfreenews/6710365d9a79473c53a80f86,Политика,Политика,100.0,64.21052631578948,title_bucket
23207,39264,В Воронежской области объявили авиационную опасность,В Воронежской области объявили авиационную опасность,https://www.rbc.ru/rbcfreenews/666311819a7947963e700cf6,https://www.rbc.ru/rbcfreenews/66eb68719a794743a4fde00e,Политика,Политика,100.0,64.16382252559727,title_bucket
6788,9808,Состоялась жеребьевка 1/4 финала Лиги конференций,Состоялась жеребьевка 1/8 финала Лиги конференций,https://www.rbc.ru/sport/15/03/2024/65f43f769a794775737cbe1f,https://www.rbc.ru/sport/23/02/2024/65d87bea9a7947f273aa4b0c,Спорт,Спорт,97.95918367346938,64.13793103448275,title_bucket
15443,18665,В Белгороде и окрестностях объявили ракетную опасность,В Белгороде и окрестностях объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/662343b59a7947c5a408a4fc,https://www.rbc.ru/rbcfreenews/664015dc9a794710fdb4f405,Политика,Политика,100.0,64.0677966101695,title_bucket
22028,22403,В Белгороде и окрестностях объявили ракетную опасность,В Белгороде и окрестностях объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/665ae4039a79472117be61c1,https://www.rbc.ru/rbcfreenews/665de9c59a7947d689be5020,Политика,Общество,100.0,64.0677966101695,title_bucket
24428,24969,В Белгороде и окрестностях объявили ракетную опасность,В Белгороде и окрестностях объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/666de0cd9a7947234ef50edc,https://www.rbc.ru/rbcfreenews/6672909f9a7947adefe20306,Политика,Политика,100.0,64.0677966101695,title_bucket
17575,18453,Минобороны сообщило о 25 групповых ударах по Украине за неделю,Минобороны сообщило о 27 групповых ударах по объектам Украины за неделю,https://www.rbc.ru/politics/04/05/2024/66361b369a794775cf9633eb,https://www.rbc.ru/politics/10/05/2024/663df6199a7947e4b0ffe130,Политика,Политика,90.22556390977444,64.0650406504065,title_bucket
1755,13106,В Севастополе объявили воздушную тревогу,В Севастополе объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/65a7da069a79472b784c772b,https://www.rbc.ru/politics/05/04/2024/660ffa5e9a7947b08f53d4d2,Политика,Политика,100.0,64.05693950177935,title_bucket
2226,13798,В Севастополе объявили воздушную тревогу,В Севастополе объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/65acec8c9a794724045f403d,https://www.rbc.ru/rbcfreenews/66162fe59a79470edc2ced5a,Политика,Политика,100.0,64.05693950177935,title_bucket
14617,15000,В Севастополе объявили воздушную тревогу,В Севастополе объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/661ce4f19a79474ed74385ad,https://www.rbc.ru/rbcfreenews/661fd1369a79477643ed859a,Политика,Политика,100.0,64.05693950177935,title_bucket
14617,20031,В Севастополе объявили воздушную тревогу,В Севастополе объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/661ce4f19a79474ed74385ad,https://www.rbc.ru/rbcfreenews/664aeaa19a79478ed4a6d11d,Политика,Политика,100.0,64.05693950177935,title_bucket
8078,18819,На Крымском мосту перекрыли движение автотранспорта,На Крымском мосту перекрыли движение автотранспорта,https://www.rbc.ru/rbcfreenews/65e51bd69a794769bc9ab9a8,https://www.rbc.ru/rbcfreenews/6641872e9a794735d533715e,Политика,Общество,100.0,64.04109589041096,title_bucket
19128,25479,ПВО сбила несколько целей на подлете к Белгороду,ПВО сбила несколько целей на подлете к Белгороду,https://www.rbc.ru/rbcfreenews/66438d2e9a7947341a33e953,https://www.rbc.ru/rbcfreenews/6676d2fb9a7947908c3373fc,Политика,Политика,100.0,64.01384083044984,title_bucket
17010,25541,США сбили беспилотник хуситов в Красном море,США сбили в Красном море три беспилотника хуситов,https://www.rbc.ru/rbcfreenews/6630a2969a7947c38ea16792,https://www.rbc.ru/rbcfreenews/667734799a79478dc53f0cb1,Политика,Политика,94.6236559139785,64.0,title_bucket
14984,19151,Президент Грузии пообещала наложить вето на закон об иноагентах ради ЕС,Президент Грузии пообещала наложить вето на принятый закон об иноагентах,https://www.rbc.ru/politics/17/04/2024/661fae209a79476c786b5df3,https://www.rbc.ru/rbcfreenews/6643ae909a79476bf0569b70,Политика,Политика,92.3076923076923,64.0,title_bucket
20352,35044,В Днепропетровской области получил повреждение объект инфраструктуры,В Днепропетровской области сообщили о повреждении объекта инфраструктуры,https://www.rbc.ru/rbcfreenews/66c6149a9a7947e60c36d748,https://www.rbc.ru/rbcfreenews/664d7ce19a794771ee62490a,Политика,Политика,90.0,63.9871382636656,title_bucket
5400,6829,В Курской области объявили ракетную опасность,В Курской области объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/65cbe9629a79479595d301c5,https://www.rbc.ru/rbcfreenews/65d8ffce9a79470525560248,Политика,Политика,100.0,63.98601398601398,title_bucket
19895,27204,В Белгородской области второй раз за день объявили ракетную опасность,В Белгородской области второй раз за час объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/6649b0e09a79474c144aa281,https://www.rbc.ru/rbcfreenews/668503039a79473d4adf3c96,Общество,Политика,93.43065693430657,63.97415185783522,title_bucket
9549,26623,По всей Белгородской области объявили ракетную опасность,По всей Белгородской области объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/65f248059a7947474d6d2946,https://www.rbc.ru/rbcfreenews/667fc5c49a7947cf6e129c64,Политика,Политика,100.0,63.97306397306397,title_bucket
29110,36958,Над тремя российскими регионами за ночь сбили 22 дрона,Над тремя российскими регионами за ночь сбили четыре дрона,https://www.rbc.ru/politics/15/07/2024/6694a2d29a79474eb7b63435,https://www.rbc.ru/rbcfreenews/66d7e89d9a79474aec4885ae,Политика,Политика,91.07142857142857,63.97306397306397,title_bucket
18149,27511,В Липецкой области объявили режим воздушной опасности,В Липецкой области объявили режим воздушной опасности,https://www.rbc.ru/rbcfreenews/663b48d79a7947449d02b064,https://www.rbc.ru/rbcfreenews/6687268a9a7947dcff456db4,Политика,Политика,100.0,63.94557823129252,title_bucket
25228,33165,В Харькове прогремели взрывы,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/667485509a794787b004f4c8,https://www.rbc.ru/rbcfreenews/66b52e3a9a794735dea6ee14,Политика,Политика,100.0,63.94052044609666,title_bucket
27691,39836,В Курской и Белгородской областях объявили опасность атаки БПЛА,В Курской и Белгородской областях объявили опасность атаки дронов,https://www.rbc.ru/rbcfreenews/6688773b9a7947068df7a562,https://www.rbc.ru/rbcfreenews/66f096999a79476b87c8a0e6,Политика,Политика,92.1875,63.934426229508205,title_bucket
10596,11275,Российский теннисист вылетел на старте «Мастерса» в Майами,Российский теннисист вылетел с «Мастерс» в Майами,https://www.rbc.ru/sport/20/03/2024/65fb0fc99a794749dc56da19,https://www.rbc.ru/sport/24/03/2024/660058ea9a7947fd1de3687b,Спорт,Спорт,91.2621359223301,63.931623931623925,title_bucket
9840,17689,В Белгороде объявили ракетную опасность,В Белгороде объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/65f476959a79477e634f4e77,https://www.rbc.ru/rbcfreenews/663774d89a79475c684af17a,Политика,Политика,100.0,63.92857142857142,title_bucket
18273,18391,В Белгороде объявили ракетную опасность,В Белгороде объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/663bf5769a7947b8d25f8951,https://www.rbc.ru/politics/10/05/2024/663d3f359a79474a05709ad3,Политика,Политика,100.0,63.92857142857142,title_bucket
22062,23423,В Белгороде объявили ракетную опасность,В Белгороде объявили ракетную опасность,https://www.rbc.ru/politics/01/06/2024/665b266c9a79473af88e709b,https://www.rbc.ru/rbcfreenews/666551a39a7947eab562cb15,Политика,Политика,100.0,63.92857142857142,title_bucket
25847,39257,В Харькове прогремели несколько взрывов,В Харькове прогремели несколько взрывов,https://www.rbc.ru/rbcfreenews/6679cb019a7947c63bf92225,https://www.rbc.ru/rbcfreenews/66eb47c09a7947ea11f810da,Политика,Политика,100.0,63.92857142857142,title_bucket
26230,30063,В Белгороде и Шебекино объявили ракетную опасность,В Белгороде и Шебекино объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/667c9a969a79471c1e88b39d,https://www.rbc.ru/rbcfreenews/669c62e49a79476b0c8a1f30,Политика,Политика,100.0,63.91752577319587,title_bucket
21405,26253,В Белгородской области объявили ракетную опасность,В Белгородской области объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/665605129a7947254c944b57,https://www.rbc.ru/rbcfreenews/667cf7979a794724b73b7b63,Политика,Политика,100.0,63.91752577319587,title_bucket
10257,33617,В Воронежской области сбили украинский беспилотник,В Воронежской области сбили украинский беспилотник,https://www.rbc.ru/rbcfreenews/65f872699a79477c7ea4101f,https://www.rbc.ru/rbcfreenews/66b9577d9a794761110a3339,Политика,Политика,100.0,63.91752577319587,title_bucket
14905,15488,В Липецкой области ввели режим воздушной опасности,В Липецкой области ввели режим воздушной опасности,https://www.rbc.ru/rbcfreenews/661f2dcf9a79470c1329b0bd,https://www.rbc.ru/rbcfreenews/6623bb469a7947c5ece737ed,Политика,Политика,100.0,63.91752577319587,title_bucket
34510,39077,В Киеве прогремели взрывы,В Киеве прогремели взрывы,https://www.rbc.ru/politics/18/08/2024/66c159ff9a794741dc6568ec,https://www.rbc.ru/politics/18/09/2024/66ea1e0f9a7947de06e38168,Политика,Политика,100.0,63.90977443609023,title_bucket
17385,34483,Мужчина получил ранения при ударе дрона по машине в Белгородской области,Мужчина получил ранения при ударе дрона по машине в Белгородской области,https://www.rbc.ru/rbcfreenews/6634824c9a7947c4ff193f86,https://www.rbc.ru/rbcfreenews/66c0e4a09a7947f1f6be5863,Политика,Политика,100.0,63.897763578274756,title_bucket
40713,42531,Власти сообщили о работе ПВО в Киевской области,Власти сообщили о работе ПВО в Киевской области,https://www.rbc.ru/politics/28/09/2024/66f73f179a7947902eb19b95,https://www.rbc.ru/rbcfreenews/6707148c9a79478585522fda,Политика,Политика,100.0,63.888888888888886,title_bucket
26412,42996,Над Брянской областью сбили дрон,Над Брянской областью сбили три дрона,https://www.rbc.ru/rbcfreenews/670b40189a7947a2d55c9195,https://www.rbc.ru/rbcfreenews/667dffea9a79473a90484805,Политика,Политика,92.7536231884058,63.883847549909255,title_bucket
13351,19173,В Белгороде второй раз за день объявили ракетную опасность,В Белгороде второй раз за ночь объявили ракетную опасность,https://www.rbc.ru/politics/07/04/2024/6612a69d9a7947764f50e2d7,https://www.rbc.ru/rbcfreenews/66440f6e9a79473fa42696f2,Политика,Политика,91.37931034482759,63.87959866220736,title_bucket
17612,19173,В Белгороде второй раз за день объявили ракетную опасность,В Белгороде второй раз за ночь объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/66367c549a7947ed05d413dd,https://www.rbc.ru/rbcfreenews/66440f6e9a79473fa42696f2,Политика,Политика,91.37931034482759,63.87959866220736,title_bucket
22845,22859,Число пострадавших при столкновении трамваев в Кемерово выросло до 50,Число пострадавших при столкновении трамваев в Кемерово выросло до 90,https://www.rbc.ru/rbcfreenews/66612aa89a79473f97975564,https://www.rbc.ru/society/06/06/2024/66614e749a79471d3a347a9f,Общество,Общество,98.55072463768117,63.87096774193548,title_bucket
25405,25520,Над Брянской областью сбили два украинских беспилотника,Над Брянской областью сбили два украинских беспилотника,https://www.rbc.ru/rbcfreenews/667607ab9a7947f8d0be0a51,https://www.rbc.ru/rbcfreenews/66772cf89a79474768f9a7b7,Политика,Политика,100.0,63.85135135135135,title_bucket
22155,23623,В Херсоне прогремели взрывы,В Херсоне прогремели взрывы,https://www.rbc.ru/rbcfreenews/665c12f79a79475bd9021baa,https://www.rbc.ru/rbcfreenews/6666ff0c9a79479ef31b30e0,Политика,Политика,100.0,63.80597014925373,title_bucket
22102,40908,Над Курской областью сбили беспилотник,Над Курской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/665b73089a7947d23236c075,https://www.rbc.ru/rbcfreenews/66f933b89a79472170fa5006,Политика,Политика,100.0,63.799283154121866,title_bucket
17294,18180,В Белгородской области силы ПВО сбили беспилотник,В Белгородской области силы ПВО сбили беспилотник,https://www.rbc.ru/rbcfreenews/663396829a79477c05b98f39,https://www.rbc.ru/rbcfreenews/663b6b619a7947587e56702d,Политика,Политика,100.0,63.793103448275865,title_bucket
24727,26482,В Одессе прозвучал взрыв,В Одессе прозвучал взрыв,https://www.rbc.ru/rbcfreenews/66709f2c9a794769ebcd98b0,https://www.rbc.ru/rbcfreenews/667e7bb09a79471835d30552,Политика,Политика,100.0,63.773584905660385,title_bucket
26500,34111,Минобороны отчиталось о двух сбитых над Белгородской областью дронах,Минобороны отчиталось о двух сбитых над Белгородской областью дронах,https://www.rbc.ru/rbcfreenews/667e9c089a7947a7d30985a9,https://www.rbc.ru/rbcfreenews/66bd96a99a79470c1a6458f6,Политика,Политика,100.0,63.75404530744336,title_bucket
11476,15443,В Белгороде и окрестностях объявили ракетную опасность,В Белгороде и окрестностях объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/660215f49a7947538882e6d1,https://www.rbc.ru/rbcfreenews/662343b59a7947c5a408a4fc,Политика,Политика,100.0,63.72881355932203,title_bucket
12402,18529,В Белгороде и окрестностях объявили ракетную опасность,В Белгороде и окрестностях объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/660ab3b89a7947c60d909225,https://www.rbc.ru/politics/11/05/2024/663e8b3f9a7947baa528b505,Политика,Политика,100.0,63.72881355932203,title_bucket
22156,24969,В Белгороде и окрестностях объявили ракетную опасность,В Белгороде и окрестностях объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/665c14a89a7947010fee526f,https://www.rbc.ru/rbcfreenews/6672909f9a7947adefe20306,Политика,Политика,100.0,63.72881355932203,title_bucket
24428,28544,В Белгороде и окрестностях объявили ракетную опасность,В Белгороде и окрестностях объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/666de0cd9a7947234ef50edc,https://www.rbc.ru/rbcfreenews/668fbbf09a79473acfe4fe08,Политика,Политика,100.0,63.72881355932203,title_bucket
33606,39836,В Курской и Белгородской областях объявили опасность атаки дронов,В Курской и Белгородской областях объявили опасность атаки дронов,https://www.rbc.ru/rbcfreenews/66b936db9a79476fc8cca8c8,https://www.rbc.ru/rbcfreenews/66f096999a79476b87c8a0e6,Политика,Политика,100.0,63.725490196078425,title_bucket
3603,19906,В Кривом Роге прогремел взрыв,В Кривом Роге прогремел взрыв,https://www.rbc.ru/rbcfreenews/65ba6d669a7947738f0b668d,https://www.rbc.ru/rbcfreenews/6649c7929a79473583c6db7a,Политика,Политика,100.0,63.70370370370371,title_bucket
6143,13798,В Севастополе объявили воздушную тревогу,В Севастополе объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/65d30e459a79475d0e4726ba,https://www.rbc.ru/rbcfreenews/66162fe59a79470edc2ced5a,Политика,Политика,100.0,63.70106761565837,title_bucket
6143,20031,В Севастополе объявили воздушную тревогу,В Севастополе объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/65d30e459a79475d0e4726ba,https://www.rbc.ru/rbcfreenews/664aeaa19a79478ed4a6d11d,Политика,Политика,100.0,63.70106761565837,title_bucket
18993,20194,В Харькове прогремел взрыв,В Харькове прогремел взрыв,https://www.rbc.ru/rbcfreenews/6642d9689a7947103c11d37a,https://www.rbc.ru/rbcfreenews/664c1c319a7947bf25ec0280,Политика,Политика,100.0,63.670411985018724,title_bucket
743,42009,Богомаз сообщил о сбитом над Брянской областью беспилотнике,Богомаз сообщил о сбитом над Брянской областью беспилотнике,https://www.rbc.ru/rbcfreenews/659d55c59a794779d482dd57,https://www.rbc.ru/rbcfreenews/6702e7249a79476ff8ef24e7,Политика,Политика,100.0,63.66666666666667,title_bucket
17095,17736,В Воронежской области объявили опасность атаки дронов,В Воронежской области объявили опасность атаки дронов,https://www.rbc.ru/rbcfreenews/66317c459a79477fb232adca,https://www.rbc.ru/rbcfreenews/6637fc039a79475c9c069f3e,Политика,Политика,100.0,63.60544217687074,title_bucket
32229,33008,В Белгородской области объявили опасность атаки беспилотников,В Белгородской области объявили опасность атаки беспилотников,https://www.rbc.ru/rbcfreenews/66ad80ed9a7947e2e2e422a6,https://www.rbc.ru/rbcfreenews/66b424209a7947147e9fee9c,Политика,Политика,100.0,63.576158940397356,title_bucket
20688,23344,В Белгородской области объявили ракетную опасность,В Белгородской области объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/66500ef39a79470a2c374d3d,https://www.rbc.ru/rbcfreenews/666454a09a794740122ce546,Политика,Политика,100.0,63.57388316151202,title_bucket
14905,31091,В Липецкой области ввели режим воздушной опасности,В Липецкой области ввели режим воздушной опасности,https://www.rbc.ru/rbcfreenews/661f2dcf9a79470c1329b0bd,https://www.rbc.ru/rbcfreenews/66a45d1a9a79478e280cd7e4,Политика,Политика,100.0,63.57388316151202,title_bucket
21436,22257,В Белгороде объявили ракетную опасность,В Белгороде объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/665630509a79477d65721de6,https://www.rbc.ru/politics/02/06/2024/665cdac69a7947988f580efa,Политика,Политика,100.0,63.57142857142857,title_bucket
22005,22062,В Белгороде объявили ракетную опасность,В Белгороде объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/665aae809a79476c1075a5d3,https://www.rbc.ru/politics/01/06/2024/665b266c9a79473af88e709b,Политика,Политика,100.0,63.57142857142857,title_bucket
22062,26628,В Белгороде объявили ракетную опасность,В Белгороде объявили ракетную опасность,https://www.rbc.ru/politics/01/06/2024/665b266c9a79473af88e709b,https://www.rbc.ru/rbcfreenews/667fd3199a79471789cf8c3e,Политика,Политика,100.0,63.57142857142857,title_bucket
21063,42524,Над Брянской областью сбили беспилотник,Над Брянской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/665393439a7947f2cc5ba348,https://www.rbc.ru/rbcfreenews/6706fae79a7947bff740a4c0,Политика,Политика,100.0,63.57142857142857,title_bucket
12176,20175,В Харькове прозвучали взрывы,В Харькове прозвучали взрывы,https://www.rbc.ru/rbcfreenews/6608681c9a7947661a172ace,https://www.rbc.ru/rbcfreenews/664bd9009a794720c5af1cd1,Политика,Политика,100.0,63.568773234200734,title_bucket
18440,41417,Над Белгородской областью сбили украинский дрон,Над Белгородской областью сбили украинский дрон,https://www.rbc.ru/rbcfreenews/663de0189a79475e5c55de54,https://www.rbc.ru/rbcfreenews/66fd50db9a794724fac689f5,Политика,Политика,100.0,63.54166666666667,title_bucket
10303,29443,Над Белгородской и Воронежской областями сбили два беспилотника,Над Белгородской и Воронежской областями сбили три беспилотника,https://www.rbc.ru/rbcfreenews/65f912529a794768f3a47b0c,https://www.rbc.ru/rbcfreenews/669744369a79475ab61b1f56,Политика,Политика,93.65079365079364,63.486842105263165,title_bucket
8789,17166,В Днепропетровской области сообщили о повреждении объекта инфраструктуры,В Днепропетровской области сообщили о повреждении объектов инфраструктуры,https://www.rbc.ru/rbcfreenews/65eb5b869a79477db0e2f480,https://www.rbc.ru/rbcfreenews/663267f19a794746b0c79913,Политика,Политика,97.93103448275862,63.4768740031898,title_bucket
11996,30671,В Белгородской области силы ПВО сбили беспилотник,В Белгородской области силы ПВО сбили беспилотник,https://www.rbc.ru/rbcfreenews/6606af879a7947b07a27ade9,https://www.rbc.ru/rbcfreenews/66a12b589a79474c81e42eba,Политика,Политика,100.0,63.44827586206896,title_bucket
28109,31203,В Курской области объявили опасность атаки дронов,В Курской области объявили опасность атаки дронов,https://www.rbc.ru/rbcfreenews/668c45be9a79475f0b0e1d6b,https://www.rbc.ru/rbcfreenews/66a571cd9a79476d836159d5,Политика,Политика,100.0,63.44827586206896,title_bucket
29754,30687,В Белгородской и Курской областях объявили об опасности атаки дронов,В Белгородской и Курской областях объявили опасность атаки дронов,https://www.rbc.ru/rbcfreenews/66a14b839a794701c10aaded,https://www.rbc.ru/rbcfreenews/66998df09a794713bbc0b4e2,Политика,Политика,96.2406015037594,63.41463414634146,title_bucket
12402,18629,В Белгороде и окрестностях объявили ракетную опасность,В Белгороде и окрестностях объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/660ab3b89a7947c60d909225,https://www.rbc.ru/rbcfreenews/663f9b579a7947271d82b332,Политика,Политика,100.0,63.389830508474574,title_bucket
23294,24969,В Белгороде и окрестностях объявили ракетную опасность,В Белгороде и окрестностях объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/6663e01e9a7947d5947b6fcb,https://www.rbc.ru/rbcfreenews/6672909f9a7947adefe20306,Политика,Политика,100.0,63.389830508474574,title_bucket
37871,45024,Мэр Ивано-Франковска анонсировал появление первых языковых патрулей,Мэр Ивано-Франковска анонсировал появление «языковых патрулей»,https://www.rbc.ru/politics/25/10/2024/671b789a9a7947680488d227,https://www.rbc.ru/politics/10/09/2024/66e025299a79475ae7dbfe9a,Политика,Политика,94.48818897637796,63.38259441707718,title_bucket
24629,28938,Над Белгородской областью сбили беспилотник,Над Белгородской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/666ff7449a7947473dab06b6,https://www.rbc.ru/rbcfreenews/6692eb9b9a79473c7ff55bfd,Политика,Политика,100.0,63.38028169014085,title_bucket
27784,41900,Над Белгородской областью сбили беспилотник,Над Белгородской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/66897dc59a79470dfcfbc5af,https://www.rbc.ru/rbcfreenews/67019b739a7947583d775ea3,Политика,Политика,100.0,63.38028169014085,title_bucket
29740,31274,Над Белгородской областью сбили беспилотник,Над Белгородской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/66996b729a79473528b7f0bf,https://www.rbc.ru/rbcfreenews/66a644ec9a79477eb247e9d0,Политика,Политика,100.0,63.38028169014085,title_bucket
31274,41900,Над Белгородской областью сбили беспилотник,Над Белгородской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/66a644ec9a79477eb247e9d0,https://www.rbc.ru/rbcfreenews/67019b739a7947583d775ea3,Политика,Политика,100.0,63.38028169014085,title_bucket
19337,42996,Над Брянской областью сбили дрон,Над Брянской областью сбили дрон,https://www.rbc.ru/rbcfreenews/6645314d9a794763e86f680b,https://www.rbc.ru/rbcfreenews/670b40189a7947a2d55c9195,Политика,Политика,100.0,63.369963369963365,title_bucket
14617,20954,В Севастополе объявили воздушную тревогу,В Севастополе объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/661ce4f19a79474ed74385ad,https://www.rbc.ru/politics/25/05/2024/665234f59a7947dfc44239e8,Политика,Политика,100.0,63.345195729537366,title_bucket
11577,14555,Над Белгородской областью сбили два беспилотника,Над Белгородской областью сбили два беспилотника,https://www.rbc.ru/rbcfreenews/6602f60f9a7947f94960ca7f,https://www.rbc.ru/rbcfreenews/661c35a69a79471aa34b41c2,Политика,Политика,100.0,63.32179930795847,title_bucket
11132,25513,Над Брянской областью сбили два дрона,Над Брянской областью сбили два дрона,https://www.rbc.ru/rbcfreenews/65fedae89a794722009e5856,https://www.rbc.ru/rbcfreenews/6677148f9a7947c3293900b7,Политика,Политика,100.0,63.309352517985616,title_bucket
12806,19346,Над Тульской областью сбили два дрона,Над Тульской областью сбили два дрона,https://www.rbc.ru/politics/04/04/2024/660e0b2d9a7947b21536dc8b,https://www.rbc.ru/rbcfreenews/664555349a794778144371e7,Политика,Политика,100.0,63.309352517985616,title_bucket
8731,24154,В двух регионах объявили ракетную опасность,В двух регионах России объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/65eaca579a794772c6244650,https://www.rbc.ru/rbcfreenews/666b6e4d9a7947c19f8c6ead,Политика,Политика,92.47311827956989,63.30434782608696,title_bucket
14895,19159,В Курской области объявили опасность атаки беспилотников,В Курской области объявили опасность атаки беспилотников,https://www.rbc.ru/rbcfreenews/661f0b369a79473a6cddc26f,https://www.rbc.ru/rbcfreenews/6643d2919a79474487134967,Политика,Политика,100.0,63.2996632996633,title_bucket
17442,18642,В Харькове прогремел взрыв,В Харькове прогремел взрыв,https://www.rbc.ru/rbcfreenews/6634cd579a794783677d2f03,https://www.rbc.ru/rbcfreenews/663fb6129a794768cc4792a1,Политика,Политика,100.0,63.29588014981273,title_bucket
13790,19337,Над Брянской областью сбили дрон,Над Брянской областью сбили пять дронов,https://www.rbc.ru/rbcfreenews/6645314d9a794763e86f680b,https://www.rbc.ru/rbcfreenews/66161f3e9a7947e4c08ca5bd,Политика,Политика,90.14084507042254,63.29113924050633,title_bucket
