duplicate_type,group_id,record_id,title,fronturl,category_teacher,group_size
normalized_title,93,6638,В приложении Райффайзенбанка произошел сбой,https://www.rbc.ru/technology_and_media/22/02/2024/65d7174d9a7947797b043e1b,Технологии и медиа,2
normalized_title,93,11972,В приложении Райффайзенбанка произошел сбой,https://www.rbc.ru/finances/29/03/2024/660684c49a7947f5f948d602,Финансы,2
normalized_title,94,6040,В работе Telegram произошел сбой,https://www.rbc.ru/technology_and_media/18/02/2024/65d1ebb29a794737e9e8a020,Технологии и медиа,6
normalized_title,94,12593,В работе Telegram произошел сбой,https://www.rbc.ru/rbcfreenews/660c3bd69a79470c68e5dca9,Технологии и медиа,6
normalized_title,94,23380,В работе Telegram произошел сбой,https://www.rbc.ru/technology_and_media/08/06/2024/6664a5dc9a7947848cea3801,Технологии и медиа,6
normalized_title,94,27136,В работе Telegram произошел сбой,https://www.rbc.ru/technology_and_media/02/07/2024/66843ee29a7947649967a8bb,Технологии и медиа,6
normalized_title,94,33777,В работе Telegram произошел сбой,https://www.rbc.ru/technology_and_media/13/08/2024/66ba9bb69a7947547f631b48,Технологии и медиа,6
normalized_title,94,34609,В работе Telegram произошел сбой,https://www.rbc.ru/technology_and_media/19/08/2024/66c267d89a79474e579b7c7a,Технологии и медиа,6
normalized_title,95,16708,В России обновился исторический минимум безработицы,https://www.rbc.ru/economics/27/04/2024/662d101f9a79472ebcc1f3d1,Экономика,2
normalized_title,95,22789,В России обновился исторический минимум безработицы,https://www.rbc.ru/economics/05/06/2024/666094979a79472c0e2ea504,Экономика,2
normalized_title,96,35951,В Ростовской области сбили четыре украинских беспилотника,https://www.rbc.ru/rbcfreenews/66ce6eed9a7947816647eb4c,Политика,2
normalized_title,96,44566,В Ростовской области сбили четыре украинских беспилотника,https://www.rbc.ru/rbcfreenews/671840779a79479add2756b6,Политика,2
normalized_title,97,367,В Севастополе второй раз за день объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/6597ce639a794726ab1e8a28,Политика,2
normalized_title,97,2240,В Севастополе второй раз за день объявили воздушную тревогу,https://www.rbc.ru/politics/21/01/2024/65ad0b889a794773d446999f,Политика,2
normalized_title,98,363,В Севастополе объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/6597bc9d9a794741155fae45,Политика,16
normalized_title,98,1755,В Севастополе объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/65a7da069a79472b784c772b,Политика,16
normalized_title,98,2226,В Севастополе объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/65acec8c9a794724045f403d,Политика,16
normalized_title,98,2399,В Севастополе объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/65aebefd9a794773027b78cc,Политика,16
normalized_title,98,6143,В Севастополе объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/65d30e459a79475d0e4726ba,Политика,16
normalized_title,98,13106,В Севастополе объявили воздушную тревогу,https://www.rbc.ru/politics/05/04/2024/660ffa5e9a7947b08f53d4d2,Политика,16
normalized_title,98,13798,В Севастополе объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/66162fe59a79470edc2ced5a,Политика,16
normalized_title,98,14617,В Севастополе объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/661ce4f19a79474ed74385ad,Политика,16
normalized_title,98,15000,В Севастополе объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/661fd1369a79477643ed859a,Политика,16
normalized_title,98,20031,В Севастополе объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/664aeaa19a79478ed4a6d11d,Политика,16
normalized_title,98,20954,В Севастополе объявили воздушную тревогу,https://www.rbc.ru/politics/25/05/2024/665234f59a7947dfc44239e8,Политика,16
normalized_title,98,26957,В Севастополе объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/6682ce759a7947e4578d6d35,Политика,16
normalized_title,98,27121,В Севастополе объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/668419149a79477e9970c42f,Политика,16
normalized_title,98,27554,В Севастополе объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/66879ef49a7947395f174983,Политика,16
normalized_title,98,31042,В Севастополе объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/66a3d0029a7947b6c3de6c07,Политика,16
normalized_title,98,43711,В Севастополе объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/671101e19a79478db598bd30,Политика,16
normalized_title,99,26614,В Севастополе объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/667fa3099a7947fca1d7dc87,Политика,2
normalized_title,99,39776,В Севастополе объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/66f00b929a79476134cc65c0,Политика,2
normalized_title,100,30078,В Севастополе объявили угрозу баллистических ракет,https://www.rbc.ru/rbcfreenews/669c919c9a79478466274ffa,Политика,2
normalized_title,100,30892,В Севастополе объявили угрозу баллистических ракет,https://www.rbc.ru/rbcfreenews/66a2e33e9a7947ccd4b8d715,Политика,2
normalized_title,101,19166,В Севастополе сработала ПВО,https://www.rbc.ru/rbcfreenews/6643f0229a794798e47561aa,Политика,3
normalized_title,101,23881,В Севастополе сработала ПВО,https://www.rbc.ru/politics/12/06/2024/6668e4579a79473ca18d11b3,Политика,3
normalized_title,101,25578,В Севастополе сработала ПВО,https://www.rbc.ru/rbcfreenews/6677eb289a7947cbad38357c,Политика,3
normalized_title,102,18609,В Сумах и Одессе прозвучали взрывы,https://www.rbc.ru/rbcfreenews/663f70b29a79472494649dc2,Политика,2
normalized_title,102,33576,В Сумах и Одессе прозвучали взрывы,https://www.rbc.ru/rbcfreenews/66b8ec749a7947110cb4b058,Политика,2
normalized_title,103,15404,В Сумах прогремели взрывы,https://www.rbc.ru/rbcfreenews/6622ccbc9a79470b9403a5e1,Политика,3
normalized_title,103,17623,В Сумах прогремели взрывы,https://www.rbc.ru/rbcfreenews/663691379a7947d4f177084c,Политика,3
normalized_title,103,39678,В Сумах прогремели взрывы,https://www.rbc.ru/rbcfreenews/66eed7d19a79470f1bfdfffa,Политика,3
normalized_title,104,17733,В Сумах прозвучал взрыв,https://www.rbc.ru/rbcfreenews/6637f62e9a79473364439812,Политика,2
normalized_title,104,34382,В Сумах прозвучал взрыв,https://www.rbc.ru/rbcfreenews/66bfaf6b9a794787fd7a71a3,Политика,2
normalized_title,105,27679,В Сумах прозвучали взрывы,https://www.rbc.ru/rbcfreenews/668861999a7947e08099e5c7,Политика,2
normalized_title,105,32635,В Сумах прозвучали взрывы,https://www.rbc.ru/rbcfreenews/66b17c979a7947a8afb3e797,Политика,2
normalized_title,106,14711,В Тбилиси начались задержания на митинге против закона об иноагентах,https://www.rbc.ru/politics/15/04/2024/661d70069a7947c1890fd078,Политика,2
normalized_title,106,17072,В Тбилиси начались задержания на митинге против закона об иноагентах,https://www.rbc.ru/politics/30/04/2024/66312ac29a79474639f7d8c5,Политика,2
normalized_title,107,17182,В трех областях объявили опасность атаки дронов,https://www.rbc.ru/rbcfreenews/6632908c9a7947a99f2cf5f8,Политика,2
normalized_title,107,36251,В трех областях объявили опасность атаки дронов,https://www.rbc.ru/rbcfreenews/66d0edde9a79472aab4228bd,Политика,2
normalized_title,108,3944,В трех областях Украины прогремели взрывы,https://www.rbc.ru/rbcfreenews/65bd89f89a794749361e7432,Политика,2
normalized_title,108,5013,В трех областях Украины прогремели взрывы,https://www.rbc.ru/politics/11/02/2024/65c7f0109a7947db14124af1,Политика,2
normalized_title,109,17633,В Харькове вновь прогремели взрывы,https://www.rbc.ru/rbcfreenews/6636ae949a79475c1252d40f,Политика,2
normalized_title,109,36635,В Харькове вновь прогремели взрывы,https://www.rbc.ru/politics/02/09/2024/66d4ea369a794779b3496a57,Политика,2
normalized_title,110,36482,В Харькове и Сумах прозвучали взрывы,https://www.rbc.ru/rbcfreenews/66d319ea9a7947b3f6c51b35,Политика,2
normalized_title,110,40019,В Харькове и Сумах прозвучали взрывы,https://www.rbc.ru/rbcfreenews/66f21f3d9a79478004b93b30,Политика,2
normalized_title,111,14519,В Харькове прогремел взрыв,https://www.rbc.ru/rbcfreenews/661bd62f9a794778a736056d,Политика,13
normalized_title,111,17442,В Харькове прогремел взрыв,https://www.rbc.ru/rbcfreenews/6634cd579a794783677d2f03,Политика,13
normalized_title,111,18642,В Харькове прогремел взрыв,https://www.rbc.ru/rbcfreenews/663fb6129a794768cc4792a1,Политика,13
normalized_title,111,18993,В Харькове прогремел взрыв,https://www.rbc.ru/rbcfreenews/6642d9689a7947103c11d37a,Политика,13
normalized_title,111,20194,В Харькове прогремел взрыв,https://www.rbc.ru/rbcfreenews/664c1c319a7947bf25ec0280,Политика,13
normalized_title,111,21615,В Харькове прогремел взрыв,https://www.rbc.ru/rbcfreenews/66577c0b9a794714d52403dd,Политика,13
normalized_title,111,23687,В Харькове прогремел взрыв,https://www.rbc.ru/rbcfreenews/66677e859a79479bdb892cbf,Политика,13
normalized_title,111,24549,В Харькове прогремел взрыв,https://www.rbc.ru/rbcfreenews/666f51c39a79470b49c122d4,Политика,13
normalized_title,111,26340,В Харькове прогремел взрыв,https://www.rbc.ru/rbcfreenews/667d684e9a7947e1984a71b4,Политика,13
normalized_title,111,30543,В Харькове прогремел взрыв,https://www.rbc.ru/rbcfreenews/66a065359a794717264f49b3,Политика,13
normalized_title,111,32670,В Харькове прогремел взрыв,https://www.rbc.ru/rbcfreenews/66b1cb829a794751a29a96b8,Политика,13
normalized_title,111,33731,В Харькове прогремел взрыв,https://www.rbc.ru/rbcfreenews/66ba2f2d9a79474cb5a6710f,Политика,13
normalized_title,111,37305,В Харькове прогремел взрыв,https://www.rbc.ru/rbcfreenews/66da990e9a7947753354c994,Политика,13
normalized_title,112,4901,В Харькове прогремела серия взрывов,https://www.rbc.ru/rbcfreenews/65c69fef9a79474efebc1aea,Политика,3
normalized_title,112,20662,В Харькове прогремела серия взрывов,https://www.rbc.ru/rbcfreenews/664fa3ff9a79473e9de64c6d,Политика,3
normalized_title,112,23482,В Харькове прогремела серия взрывов,https://www.rbc.ru/rbcfreenews/6665bb629a7947ad031bea00,Политика,3
normalized_title,113,153,В Харькове прогремели взрывы,https://www.rbc.ru/politics/02/01/2024/659475129a794798e1d8ef54,Политика,15
normalized_title,113,239,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/6595caa59a79477fd56a790b,Политика,15
normalized_title,113,7863,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/65e255e69a79474b30fe9acc,Политика,15
normalized_title,113,12791,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/660dd48f9a79476aabfe325d,Политика,15
normalized_title,113,12946,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/660f04c69a79477d70daaef4,Политика,15
normalized_title,113,18088,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/663abf249a79473d19d75af5,Политика,15
normalized_title,113,20914,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/6651e5869a794757e5279ebf,Политика,15
normalized_title,113,22265,В Харькове прогремели взрывы,https://www.rbc.ru/politics/03/06/2024/665ce5129a7947bc879d9511,Политика,15
normalized_title,113,25228,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/667485509a794787b004f4c8,Политика,15
normalized_title,113,28793,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/6691834d9a79477e9db60359,Политика,15
normalized_title,113,29062,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/669437559a7947efb2cb8440,Политика,15
normalized_title,113,32460,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/66afee6b9a79471a2a6b908e,Политика,15
normalized_title,113,32622,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/66b14ac79a794714f4751a2d,Политика,15
normalized_title,113,33165,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/66b52e3a9a794735dea6ee14,Политика,15
normalized_title,113,42011,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/6702f0e99a7947a02b11146c,Политика,15
normalized_title,114,25847,В Харькове прогремели несколько взрывов,https://www.rbc.ru/rbcfreenews/6679cb019a7947c63bf92225,Политика,2
normalized_title,114,39257,В Харькове прогремели несколько взрывов,https://www.rbc.ru/rbcfreenews/66eb47c09a7947ea11f810da,Политика,2
normalized_title,115,9558,В Харькове прозвучал взрыв,https://www.rbc.ru/politics/14/03/2024/65f26c139a79477df4f28ddf,Политика,4
normalized_title,115,12293,В Харькове прозвучал взрыв,https://www.rbc.ru/rbcfreenews/6609b8209a7947250ff34424,Политика,4
normalized_title,115,21403,В Харькове прозвучал взрыв,https://www.rbc.ru/rbcfreenews/6656038d9a794729c8727fe1,Политика,4
normalized_title,115,27105,В Харькове прозвучал взрыв,https://www.rbc.ru/rbcfreenews/6683fc979a794725e082319f,Политика,4
normalized_title,116,19780,В Харькове прозвучала серия взрывов,https://www.rbc.ru/politics/18/05/2024/664896fb9a79478b8fb323e5,Политика,3
normalized_title,116,20842,В Харькове прозвучала серия взрывов,https://www.rbc.ru/rbcfreenews/6651041d9a794734beb51704,Политика,3
normalized_title,116,21634,В Харькове прозвучала серия взрывов,https://www.rbc.ru/rbcfreenews/6657b55f9a794781035dcabf,Политика,3
normalized_title,117,553,В Харькове прозвучали взрывы,https://www.rbc.ru/politics/07/01/2024/659b070c9a7947891595b59e,Политика,8
normalized_title,117,1644,В Харькове прозвучали взрывы,https://www.rbc.ru/politics/16/01/2024/65a6dd3d9a794753740fe567,Политика,8
normalized_title,117,12176,В Харькове прозвучали взрывы,https://www.rbc.ru/rbcfreenews/6608681c9a7947661a172ace,Политика,8
normalized_title,117,13268,В Харькове прозвучали взрывы,https://www.rbc.ru/rbcfreenews/6611c5bb9a7947b6bb450d74,Политика,8
normalized_title,117,17004,В Харькове прозвучали взрывы,https://www.rbc.ru/politics/30/04/2024/66309a1c9a7947c13c014a31,Политика,8
normalized_title,117,18134,В Харькове прозвучали взрывы,https://www.rbc.ru/rbcfreenews/663b37529a794711781bd7f3,Политика,8
normalized_title,117,18804,В Харькове прозвучали взрывы,https://www.rbc.ru/rbcfreenews/664152679a79472183fadf64,Политика,8
normalized_title,117,20175,В Харькове прозвучали взрывы,https://www.rbc.ru/rbcfreenews/664bd9009a794720c5af1cd1,Политика,8
normalized_title,118,15526,В Харькове произошел взрыв,https://www.rbc.ru/rbcfreenews/6624276a9a794717947f0649,Политика,3
normalized_title,118,17123,В Харькове произошел взрыв,https://www.rbc.ru/rbcfreenews/6631f5739a7947298e1b2544,Политика,3
normalized_title,118,25400,В Харькове произошел взрыв,https://www.rbc.ru/rbcfreenews/6675dba59a7947da50c4a838,Политика,3
normalized_title,119,3474,В Харькове раздались взрывы,https://www.rbc.ru/rbcfreenews/65b96ac49a794737601d9680,Политика,5
normalized_title,119,5939,В Харькове раздались взрывы,https://www.rbc.ru/rbcfreenews/65d0af289a794707e15ccae2,Политика,5
normalized_title,119,11471,В Харькове раздались взрывы,https://www.rbc.ru/politics/26/03/2024/660202a59a7947ebecc6b63e,Политика,5
normalized_title,119,17513,В Харькове раздались взрывы,https://www.rbc.ru/rbcfreenews/6635424f9a7947b76a1aeacd,Политика,5
normalized_title,119,20409,В Харькове раздались взрывы,https://www.rbc.ru/rbcfreenews/664dd19e9a79475462a6dbd5,Политика,5
normalized_title,120,22155,В Херсоне прогремели взрывы,https://www.rbc.ru/rbcfreenews/665c12f79a79475bd9021baa,Политика,2
normalized_title,120,23623,В Херсоне прогремели взрывы,https://www.rbc.ru/rbcfreenews/6666ff0c9a79479ef31b30e0,Политика,2
normalized_title,121,18913,В Херсонской области объявили авиационную опасность,https://www.rbc.ru/rbcfreenews/6642197a9a79470392654643,Политика,4
normalized_title,121,20629,В Херсонской области объявили авиационную опасность,https://www.rbc.ru/rbcfreenews/664f5ab69a7947aab772e190,Политика,4
normalized_title,121,23450,В Херсонской области объявили авиационную опасность,https://www.rbc.ru/rbcfreenews/666586ee9a7947ce6ee276fb,Политика,4
normalized_title,121,26787,В Херсонской области объявили авиационную опасность,https://www.rbc.ru/rbcfreenews/6681977e9a7947ed72458870,Политика,4
normalized_title,122,13407,Власти Киевской области сообщили о работе ПВО,https://www.rbc.ru/rbcfreenews/661326ce9a7947b1462ceb8d,Политика,3
normalized_title,122,21978,Власти Киевской области сообщили о работе ПВО,https://www.rbc.ru/rbcfreenews/665a4a8a9a7947fb15054902,Политика,3
normalized_title,122,34615,Власти Киевской области сообщили о работе ПВО,https://www.rbc.ru/rbcfreenews/66c27e519a79478c68d7430a,Политика,3
normalized_title,123,11359,Власти назвали число остающихся в больницах после теракта в «Крокусе»,https://www.rbc.ru/society/25/03/2024/660130689a79474daf7e0d83,Общество,2
normalized_title,123,11665,Власти назвали число остающихся в больницах после теракта в «Крокусе»,https://www.rbc.ru/society/27/03/2024/6603d69b9a79471d327ce492,Общество,2
normalized_title,124,38736,Власти сообщили о работе ПВО в Киеве,https://www.rbc.ru/rbcfreenews/66e76b6c9a7947015a42e354,Политика,2
normalized_title,124,43425,Власти сообщили о работе ПВО в Киеве,https://www.rbc.ru/rbcfreenews/670edcd89a794792844619fe,Политика,2
normalized_title,125,40713,Власти сообщили о работе ПВО в Киевской области,https://www.rbc.ru/politics/28/09/2024/66f73f179a7947902eb19b95,Политика,2
normalized_title,125,42531,Власти сообщили о работе ПВО в Киевской области,https://www.rbc.ru/rbcfreenews/6707148c9a79478585522fda,Политика,2
normalized_title,126,34616,Власти сообщили о работе ПВО вблизи Киева,https://www.rbc.ru/politics/19/08/2024/66c288df9a794756d2d9a122,Политика,2
normalized_title,126,35779,Власти сообщили о работе ПВО вблизи Киева,https://www.rbc.ru/politics/27/08/2024/66ccffd09a7947803d851b28,Политика,2
normalized_title,127,20631,Военная операция на Украине. Карта,https://www.rbc.ru/politics/23/05/2024/621a39ba9a79472784f029d4,Политика,2
normalized_title,127,24868,Военная операция на Украине. Карта,https://www.rbc.ru/politics/18/06/2024/66713a2c9a7947722455495e,Политика,2
normalized_title,128,28117,Воронежский губернатор предупредил об опасности атаки беспилотников,https://www.rbc.ru/rbcfreenews/668c56449a794743c4f1cd6c,Политика,2
normalized_title,128,37785,Воронежский губернатор предупредил об опасности атаки беспилотников,https://www.rbc.ru/rbcfreenews/66df662f9a79476f976ee34e,Политика,2
normalized_title,129,28083,Встреча Путина и Моди. Видео,https://www.rbc.ru/politics/08/07/2024/668beb5c9a79470cb7ab9968,Политика,2
normalized_title,129,28203,Встреча Путина и Моди. Видео,https://www.rbc.ru/politics/09/07/2024/668d11c69a79475ce34029c3,Политика,2
normalized_title,130,2151,ВСУ обстреляли село Новая Таволжанка в Белгородской области,https://www.rbc.ru/rbcfreenews/65abde659a794730729af9f9,Политика,2
normalized_title,130,18971,ВСУ обстреляли село Новая Таволжанка в Белгородской области,https://www.rbc.ru/rbcfreenews/664282d39a79476b5dc52c0a,Политика,2
normalized_title,131,27814,Вся Нигерия осталась без света из-за сбоя,https://www.rbc.ru/society/07/07/2024/6689c27d9a79473dedd24d28,Общество,2
normalized_title,131,44042,Вся Нигерия осталась без света из-за сбоя,https://www.rbc.ru/society/19/10/2024/6713981b9a7947386bb2b942,Общество,2
normalized_title,132,30661,Генштаб ВСУ заявил о напряженной ситуации на двух направлениях,https://www.rbc.ru/politics/24/07/2024/66a110169a79475c92898292,Политика,2
normalized_title,132,34092,Генштаб ВСУ заявил о напряженной ситуации на двух направлениях,https://www.rbc.ru/rbcfreenews/66bd5cdd9a794712c3edccfe,Политика,2
normalized_title,133,16992,Гладков предупредил о ракетной опасности в Белгороде,https://www.rbc.ru/politics/30/04/2024/663075229a794763fa8865aa,Политика,2
normalized_title,133,17912,Гладков предупредил о ракетной опасности в Белгороде,https://www.rbc.ru/politics/07/05/2024/6639812b9a79475b8994fa3f,Политика,2
normalized_title,134,607,Гладков сообщил об обстреле Шебекино,https://www.rbc.ru/rbcfreenews/659c05e69a79471e2fbdfd13,Политика,2
normalized_title,134,9391,Гладков сообщил об обстреле Шебекино,https://www.rbc.ru/rbcfreenews/65f1299f9a794783f5513c07,Политика,2
normalized_title,135,21302,Два беспилотника сбили над Белгородской областью,https://www.rbc.ru/rbcfreenews/665597e79a79472967862222,Политика,3
normalized_title,135,21548,Два беспилотника сбили над Белгородской областью,https://www.rbc.ru/rbcfreenews/66571a3d9a7947cad21ac3a0,Политика,3
normalized_title,135,22070,Два беспилотника сбили над Белгородской областью,https://www.rbc.ru/rbcfreenews/665b33b19a79472b413fef40,Политика,3
normalized_title,136,19336,Два человека пострадали при обстреле Шебекино,https://www.rbc.ru/rbcfreenews/66452b179a794752e6ab33c9,Политика,2
normalized_title,136,35762,Два человека пострадали при обстреле Шебекино,https://www.rbc.ru/rbcfreenews/66ccd6fe9a7947704fa6762b,Политика,2
normalized_title,137,14909,Движение автомобилей по Крымскому мосту временно перекрыли,https://www.rbc.ru/rbcfreenews/661f3a3a9a7947be8efa90bb,Общество,2
normalized_title,137,16232,Движение автомобилей по Крымскому мосту временно перекрыли,https://www.rbc.ru/rbcfreenews/6629e5fd9a7947535c1b1e86,Политика,2
normalized_title,138,1206,Движение автомобилей по Крымскому мосту приостановили,https://www.rbc.ru/rbcfreenews/65a219a19a79471d97942610,Общество,2
normalized_title,138,8829,Движение автомобилей по Крымскому мосту приостановили,https://www.rbc.ru/rbcfreenews/65ec16709a794700cbb504c0,Общество,2
normalized_title,139,22448,Жителей Белгорода предупредили о ракетной опасности,https://www.rbc.ru/rbcfreenews/665e63259a7947574184231a,Политика,2
normalized_title,139,23651,Жителей Белгорода предупредили о ракетной опасности,https://www.rbc.ru/rbcfreenews/666729729a7947b949be6b37,Политика,2
normalized_title,140,32573,Жителей Курской области предупредили о ракетной опасности,https://www.rbc.ru/rbcfreenews/66b0e9a29a794705523dcb0d,Политика,2
normalized_title,140,32626,Жителей Курской области предупредили о ракетной опасности,https://www.rbc.ru/rbcfreenews/66b1586b9a7947e4e49e7947,Политика,2
normalized_title,141,19863,Жителей Курской области предупредили об опасности атаки беспилотников,https://www.rbc.ru/rbcfreenews/6649484e9a79477be20ca7a6,Политика,2
normalized_title,141,32045,Жителей Курской области предупредили об опасности атаки беспилотников,https://www.rbc.ru/rbcfreenews/66ac1e9d9a7947bb7baea299,Политика,2
normalized_title,142,33917,Жителей Липецкой области предупредили о воздушной опасности,https://www.rbc.ru/rbcfreenews/66bbca8f9a79473a341a9d83,Политика,2
normalized_title,142,40857,Жителей Липецкой области предупредили о воздушной опасности,https://www.rbc.ru/rbcfreenews/66f8a1179a794716aec1bec6,Политика,2
normalized_title,143,3047,Захарян получил травму в матче чемпионата Испании,https://www.rbc.ru/sport/27/01/2024/65b50c739a7947050764298a,Спорт,2
normalized_title,143,6872,Захарян получил травму в матче чемпионата Испании,https://www.rbc.ru/sport/24/02/2024/65d9997a9a79471577ba9505,Спорт,2
normalized_title,144,20178,Исполнители теракта в «Крокусе» не стали обжаловать продление ареста,https://www.rbc.ru/rbcfreenews/664be07e9a7947294bfbc561,Общество,2
normalized_title,144,34776,Исполнители теракта в «Крокусе» не стали обжаловать продление ареста,https://www.rbc.ru/rbcfreenews/66c3f01c9a7947b751b9dfbc,Общество,2
normalized_title,145,25549,Кличко сообщил о взрывах в Киеве,https://www.rbc.ru/politics/23/06/2024/66778ca69a7947840dccf60b,Политика,2
normalized_title,145,34225,Кличко сообщил о взрывах в Киеве,https://www.rbc.ru/politics/16/08/2024/66be70a49a794728240d5a34,Политика,2
normalized_title,146,1325,КНДР запустила баллистическую ракету,https://www.rbc.ru/rbcfreenews/65a37f2b9a794771f5948ffc,Политика,2
normalized_title,146,19566,КНДР запустила баллистическую ракету,https://www.rbc.ru/rbcfreenews/6646fed89a79472f08b4ac5f,Политика,2
normalized_title,147,26047,КНДР запустила баллистическую ракету в сторону Японского моря,https://www.rbc.ru/rbcfreenews/667b3eb49a794760f0064d1e,Политика,2
normalized_title,147,26802,КНДР запустила баллистическую ракету в сторону Японского моря,https://www.rbc.ru/rbcfreenews/6681c04c9a79474a0e74b747,Политика,2
normalized_title,148,3096,КНДР запустила несколько крылатых ракет в сторону Японского моря,https://www.rbc.ru/rbcfreenews/65b5bff39a79474a3c7578e2,Политика,2
normalized_title,148,5428,КНДР запустила несколько крылатых ракет в сторону Японского моря,https://www.rbc.ru/rbcfreenews/65cc42a39a7947d7b69b7af5,Политика,2
normalized_title,149,22055,КНДР снова отправила воздушные шары с мусором и навозом в Южную Корею,https://www.rbc.ru/rbcfreenews/665b15489a794700d8de01ef,Политика,2
normalized_title,149,23395,КНДР снова отправила воздушные шары с мусором и навозом в Южную Корею,https://www.rbc.ru/rbcfreenews/6664d6c19a79472f66d34c9c,Политика,2
normalized_title,150,32744,Курский губернатор сообщил о сбитой над регионом ракете,https://www.rbc.ru/politics/06/08/2024/66b2221d9a7947fba3f528a7,Политика,2
normalized_title,150,33401,Курский губернатор сообщил о сбитой над регионом ракете,https://www.rbc.ru/rbcfreenews/66b735479a7947f108255fa5,Политика,2
normalized_title,151,12809,Кучеров обновил два рекорда в одном матче НХЛ,https://www.rbc.ru/rbcfreenews/660e17d99a79477feb9ad996,Спорт,2
normalized_title,151,12833,Кучеров обновил два рекорда в одном матче НХЛ,https://www.rbc.ru/sport/04/04/2024/660e42b79a794776fe3ad04d,Спорт,2
normalized_title,152,26500,Минобороны отчиталось о двух сбитых над Белгородской областью дронах,https://www.rbc.ru/rbcfreenews/667e9c089a7947a7d30985a9,Политика,2
normalized_title,152,34111,Минобороны отчиталось о двух сбитых над Белгородской областью дронах,https://www.rbc.ru/rbcfreenews/66bd96a99a79470c1a6458f6,Политика,2
normalized_title,153,23250,Минобороны отчиталось о сбитом над Белгородской областью беспилотнике,https://www.rbc.ru/rbcfreenews/666348179a79470c3bfb62a9,Политика,2
normalized_title,153,35595,Минобороны отчиталось о сбитом над Белгородской областью беспилотнике,https://www.rbc.ru/rbcfreenews/66cb88d09a7947d9c215e8fa,Политика,2
normalized_title,154,8323,Минобороны отчиталось о сбитом украинском МиГ-29,https://www.rbc.ru/rbcfreenews/65e7134f9a7947306d53487d,Политика,2
normalized_title,154,29170,Минобороны отчиталось о сбитом украинском МиГ-29,https://www.rbc.ru/rbcfreenews/6694fe419a794732e1562f22,Политика,2
normalized_title,155,35246,Минобороны отчиталось о семи сбитых за ночь дронах,https://www.rbc.ru/rbcfreenews/66c811ac9a7947fb197d8105,Политика,2
normalized_title,155,35406,Минобороны отчиталось о семи сбитых за ночь дронах,https://www.rbc.ru/rbcfreenews/66c95e6f9a7947226af2e336,Политика,2
normalized_title,156,23902,Минобороны раскрыло детали второго этапа ядерных учений,https://www.rbc.ru/politics/12/06/2024/66692a839a794746193030b4,Политика,2
normalized_title,156,24055,Минобороны раскрыло детали второго этапа ядерных учений,https://www.rbc.ru/politics/13/06/2024/666ac3ca9a7947bb84636ae5,Политика,2
normalized_title,157,22037,Минобороны сообщило о групповом ударе по объектам энергетики Украины,https://www.rbc.ru/politics/01/06/2024/665af4289a7947be2c6b9b8e,Политика,2
normalized_title,157,25455,Минобороны сообщило о групповом ударе по объектам энергетики Украины,https://www.rbc.ru/politics/22/06/2024/6676a9b89a79476737de5aa2,Политика,2
normalized_title,158,3553,Минобороны сообщило о занятии более выгодных позиций на двух направлениях,https://www.rbc.ru/rbcfreenews/65ba2ae99a794760763bd4a7,Политика,2
normalized_title,158,3726,Минобороны сообщило о занятии более выгодных позиций на двух направлениях,https://www.rbc.ru/rbcfreenews/65bb82e59a79475c246a158f,Политика,2
normalized_title,159,23333,Минобороны сообщило о сбитом украинском вертолете Ми-8,https://www.rbc.ru/rbcfreenews/666437aa9a7947362b7792e4,Политика,2
normalized_title,159,23449,Минобороны сообщило о сбитом украинском вертолете Ми-8,https://www.rbc.ru/rbcfreenews/666584719a79473e002ab642,Политика,2
